"","account_num","address","bank_name","id","industry","legal_form","location","name","phone","tax_num"
"2085","000200000042057737","ВАНЧО ПРКЕ 56/-Избрис","СТОПАНСКА БАНКА АД СКОПЈЕ","5580226","Производство на накит и слични предмети,неспоменати на друго место","","ШТИП","САВЕ С.З.Д. МАРИЈА СТОЈАН МИТАШЕВА","384-063","MK5029991102333"
"2086","000530050101513729","ГОЦЕ ДЕЛЧЕВ 38","ОХРИДСКА БАНКА А.Д. - ОХРИД","6798055","Трговија на големо со пијалаци","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ШТИП","Друштво за произвоство,трговија и услуги ФИА ФИЛИПОВИ ДООЕЛ увоз-извоз штип","078217309","MK4029012511674"
"2087","000530050101567564","ГОЦЕ ДЕЛЧЕВ 36","ОХРИДСКА БАНКА А.Д. - ОХРИД","6845886","Сметководствени  книговодствени и ревизорски работи; даночно советување","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ШТИП","Трговско друштво за вршење сметководствени услуги ФИНЕКО ДООЕЛ штип","071/240-032","MK4029013512615"
"2088","000530050101768160","ЕНГЕЛСОВА 6/-19","ОХРИДСКА БАНКА А.Д. - ОХРИД","7013035","Трговија на мало со козметички и тоалетни препарати во специјализирани продавници","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","ШТИП","Друштво за производство, трговија и услуги САНДРИчКА ДОО штип","075441049","MK4029015515794"
"2089","000200001704889840","ГОЦЕ ДЕЛчЕВ 34/-","СТОПАНСКА БАНКА АД СКОПЈЕ СТОПАНСКА БАНКА-ГЛАВНА ФИЛИЈАЛА","6316611","Производство на друга горна облека","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ШТИП","Друштво за производство,трговија и услуги АСТИБО ФЕшН ГРУП ДООЕЛ штип","032/223-912","MK4029008501117"
"2090","000530050100613084","РИБНИК 1","ОХРИДСКА БАНКА А.Д. - ОХРИД","5905788","Трговија на големо со текстил","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ШТИП","Друштво за производство, трговија и услуги ЛОЈАЛ-СТИЛ ДООЕЛ штип","032/386-755","MK4029004128896"
"2091","000530050100588058","ХРИСТИЈАН КАРПОШ 34","ОХРИДСКА БАНКА А.Д. - ОХРИД","6053777","Аптеки","ЗДРАСТВЕНА ОРГАНИЗАЦИЈА","ШТИП","Приватна здравствена установа-аптека  БИО-ЛЕК п.о. штип","032/391-777","MK4029005131637"
"2092","000200000010728677","ЖЕЛЕЗНИЧКА ББ","СТОПАНСКА БАНКА АД СКОПЈЕ","4377338","Останати завршни градежни работи","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","ШТИП","Друштво за вршење инЖинеринг и занатски работи АЛМОНТ ДОО штип","032/397-167","MK4029992103224"
"2093","000250004000046438","ЈОСИФ КОВАчЕВ ББ/-","ШПАРКАСЕ БАНКА МАКЕДОНИЈА АД СКОПЈЕ","4874137","Трговија на мало со текстил во специјализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ШТИП","Друштво за производство,трговија на големо и мало и услуги АФРОДИТА-КОМЕРЦ ДООЕЛ увоз-извоз штип","078340563","MK4029994107618"
"2094","000200001298041382","ГОЦЕ ДЕЛчЕВ 34/-","СТОПАНСКА БАНКА АД СКОПЈЕ СТОПАНСКА БАНКА-ГЛАВНА ФИЛИЈАЛА","6093850","Довршување на текстил","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ШТИП","Друштво за производство,трговија и услуги ФРОЛИНГ експорт-импорт ДООЕЛ штип","","MK4029006132793"
"2095","000530050101765735","КИРИЛ И МЕТОДИ 50/А","ОХРИДСКА БАНКА А.Д. - ОХРИД","7010567","Трговија на големо со друга храна  вклучувајќи и риба  лушпари и мекотели","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ШТИП","Друштво за производство,услуги и трговија Е-МОУшН ДООЕЛ увоз-извоз шТИП","078-357-144","MK4029015515735"
"2096","000530050201932785","С.ДОЛНИ БАЛВАН","ОХРИДСКА БАНКА А.Д. - ОХРИД","5987482","Собирање  обработка и снабдување со вода","ЗАЕДНИЦА НА ГРАЃЃАНИ","ДОЛНИ БАЛВАН","Водна заедница БАЛВАНСКО ПОЛЕ с.Долни Балван Карбинци-во стечај","","MK4029005130231"
"2097","000200000010611016","ХРИСТИЈАН КАРПОш 40","СТОПАНСКА БАНКА АД СКОПЈЕ","4372816","Друга трговија на мало во неспецијализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ШТИП","Друштво за трговија на големо и мало увоз-извоз МАРК-КОМЕРЦ ДООЕЛ штип","032/609-547","MK4029992105774"
"2098","000530050100611435","АСНОМ 46/-","ОХРИДСКА БАНКА А.Д. - ОХРИД","6078125","Останати придружни дејности во превозот","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ШТИП","Друштво за производство,трговија и услуги ЕУРО АГЕНТ шПЕД ДООЕЛ увоз-извоз штип","078/423-365","MK4029006132416"
"2099","000530050100370972","ГОЦЕ ДЕЛЧЕВ 38","ОХРИДСКА БАНКА А.Д. - ОХРИД","5794935","Издавање и управување со сопствен недвижен имот или недвижен имот земен под закуп (лизинг)","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","ШТИП","Друштво за производство, трговија и услуги ДИЈО-ИН ДОО штип","032/389-118","MK4029003126385"
"2100","000530050100226345","ВАНЧО ПРКЕ бб","ОХРИДСКА БАНКА А.Д. - ОХРИД","5003610","Друга трговија на мало во неспецијализирани продавници","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","ШТИП","Трговско друштво за производство,трговија и услуги БОБО-КОМПАНИ увоз-извоз ДОО штип","032/397-405","MK4029995100412"
"2101","000530050100278337","ЖЕЛЕЗНИчКА ББ/-","ОХРИДСКА БАНКА А.Д. - ОХРИД","5705436","Останати лични услужни дејности  неспомнати на друго место","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ШТИП","Друштво за производство и трговија КАРМА БЕЛА ДООЕЛ штип","032/389-314","MK4029002124192"
"2102","000290000001267938","САНЕ ГОРГИЕВ 47/-","ТТК БАНКА АД СКОПЈЕ","6709176","Производство на друг мебел","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ШТИП","Друштво за производство,трговија и услуги ТИчО ДИЗАЈН ДООЕЛ увоз-извоз штип","078/310-105","MK4029011509986"
"2103","000530050101796096","ТОШО АРСОВ 36","ОХРИДСКА БАНКА А.Д. - ОХРИД","7036760","Дејности на советување во врска со работењето и останато управување","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ШТИП","Друштво за обезбедување на имоти, лица и мониторинг услуги ГРУП ФОР ПРОТЕКшН СЕРВИСИС Г4ПС ДООЕЛ штип","078285555","MK4029015516359"
"2104","000200000035763213","СРЕМСКИ ФРОНТ 17/7","СТОПАНСКА БАНКА АД СКОПЈЕ","5495385","Друга трговија на мало во неспецијализирани продавници","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","ШТИП","Друштво за трговија и услуги СТЕФИ-ТРЕЈД ДОО увоз-извоз штип","032384633","MK4029001120134"
"2105","000210067703550145","КИРО АЏИ АРСОВ 7/-","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","6770355","Производство на електрична енергија","ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ","ШТИП","Друштво за производство,трговија и услуги ЕУРО СОЛАР ДОО   увоз-извоз штип","070/319-803","MK4029012511283"
"2106","000300080000165126","РИБНИК 100","КОМЕРЦИЈАЛНА БАНКА АД СКОПЈЕ","6857728","Одгледување на живина","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ШТИП","Друштво за производство,трговија и услуги ЖИВИНО-ПРОМ ДООЕЛ штип","032/308-333","MK4029013512828"
"2107","000530000101665488","НАСЕЛБА БЕЗ УЛИЧЕН СИСТЕМ ББ","ОХРИДСКА БАНКА А.Д. - ОХРИД","6931537","Одгледување на свињи","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ТАРИНЦИ","Друштво за трговија,производство и услуги ПИГМИТ ДООЕЛ Увоз-Извоз с.Таринци Карбинци","075-407035","MK4056014500383"
"2108","000530050101611602","ЛЕСКИ 66","ОХРИДСКА БАНКА А.Д. - ОХРИД","6885268","Трговија на мало со месо и производи од месо во специјализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ШТИП","Друштво за производство, трговија и услуги ДЕНИ СОКОЛАРСКИ ДООЕЛ увоз-извоз штип","","MK4029013513409"
"2109","000530050101801625","ЕНГЕЛСОВА 1","ОХРИДСКА БАНКА А.Д. - ОХРИД","7040296","Трговија на мало со метална стока  бои и стакло во специјализирани продавници","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ШТИП","Друштво за производство, трговија и услуги БЕРГЕР КОМПАНИ ДООЕЛ увоз-извоз штип","077623288","MK4029015516430"
"2110","000530050100439745","ГОЦЕ ДЕЛЧЕВ 155","ОХРИДСКА БАНКА А.Д. - ОХРИД","5879213","Производство на други предмети и прибори за облека","Д.О.О.Е.Л. ДРУШТВО СО ОГРАНИЧЕНА ОДГОВОРНОСТ НА ЕДНО ЛИЦЕ","ШТИП","Трговско друштво за производство и трговија ГПМ ДООЕЛ штипТраде Цомпанѕ фор продуцтион анд траде ГПМ Лтд. Стип","032/387-910","MK4029004128322"
"2111","000210040419766602","МАРШАЛ ТИТО 1","НЛБ ТУТУНСКА БАНКА АД СКОПЈЕ","4041976","Одгледување на животни","АКЦИОНЕРСКО ДРУШТВО","РАДОВИШ","ЈАКА ТАБАК Акционерско друштво за производство,обработка и промет на тутун Радовиш-во стечај","032/635-115","MK4023973106621"
